chunking_strategy,retrieval_method,k,trial,query_id,query_type,recall_at_k,mrr,ndcg_at_k,hit_at_k,faithfulness,answer_correctness,context_precision,table_integrity,citation_validity,query_latency_ms,query_cost_usd
fixed_size,dense,20,2,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.538800001086202,0.0
fixed_size,dense,1,2,q_0007,lore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.582599999703234,0.0
fixed_size,dense,3,2,q_0007,lore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.582599999703234,0.0
fixed_size,dense,5,2,q_0007,lore,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.582599999703234,0.0
fixed_size,dense,10,2,q_0007,lore,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.582599999703234,0.0
fixed_size,dense,20,2,q_0007,lore,1.0,0.25,0.4036634964373413,1.0,0.0,0.0,0.0,0.0,0.0,9.582599999703234,0.0
fixed_size,dense,1,2,q_0008,lore,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.816999999704421,0.0
fixed_size,dense,3,2,q_0008,lore,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7.816999999704421,0.0
fixed_size,dense,5,2,q_0008,lore,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7.816999999704421,0.0
fixed_size,dense,10,2,q_0008,lore,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7.816999999704421,0.0
fixed_size,dense,20,2,q_0008,lore,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7.816999999704421,0.0
fixed_size,dense,1,2,q_0009,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.236799999096547,0.0
fixed_size,dense,3,2,q_0009,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.236799999096547,0.0
fixed_size,dense,5,2,q_0009,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.236799999096547,0.0
fixed_size,dense,10,2,q_0009,lore,1.0,1.0,0.7777061538487877,1.0,0.0,0.0,0.0,0.0,0.0,11.236799999096547,0.0
fixed_size,dense,20,2,q_0009,lore,1.0,1.0,0.7777061538487877,1.0,0.0,0.0,0.0,0.0,0.0,11.236799999096547,0.0
fixed_size,dense,1,2,q_0010,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.253600001102312,0.0
fixed_size,dense,3,2,q_0010,lore,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,9.253600001102312,0.0
fixed_size,dense,5,2,q_0010,lore,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,9.253600001102312,0.0
fixed_size,dense,10,2,q_0010,lore,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,9.253600001102312,0.0
fixed_size,dense,20,2,q_0010,lore,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,9.253600001102312,0.0
fixed_size,dense,1,2,q_0011,lore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.723499999381602,0.0
fixed_size,dense,3,2,q_0011,lore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.723499999381602,0.0
fixed_size,dense,5,2,q_0011,lore,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.723499999381602,0.0
fixed_size,dense,10,2,q_0011,lore,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.723499999381602,0.0
fixed_size,dense,20,2,q_0011,lore,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.723499999381602,0.0
fixed_size,dense,1,2,q_0012,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.493800000404008,0.0
fixed_size,dense,3,2,q_0012,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.493800000404008,0.0
fixed_size,dense,5,2,q_0012,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.493800000404008,0.0
fixed_size,dense,10,2,q_0012,lore,1.0,1.0,0.7977228895450266,1.0,0.0,0.0,0.0,0.0,0.0,10.493800000404008,0.0
fixed_size,dense,20,2,q_0012,lore,1.0,1.0,0.6957733170640094,1.0,0.0,0.0,0.0,0.0,0.0,10.493800000404008,0.0
fixed_size,dense,1,2,q_0013,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.080600000743289,0.0
fixed_size,dense,3,2,q_0013,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.080600000743289,0.0
fixed_size,dense,5,2,q_0013,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.080600000743289,0.0
fixed_size,dense,10,2,q_0013,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.080600000743289,0.0
fixed_size,dense,20,2,q_0013,lore,1.0,1.0,0.836810589849079,1.0,0.0,0.0,0.0,0.0,0.0,9.080600000743289,0.0
fixed_size,dense,1,2,q_0014,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.642599999599042,0.0
fixed_size,dense,3,2,q_0014,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.642599999599042,0.0
fixed_size,dense,5,2,q_0014,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.642599999599042,0.0
fixed_size,dense,10,2,q_0014,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.642599999599042,0.0
fixed_size,dense,20,2,q_0014,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.642599999599042,0.0
fixed_size,dense,1,2,q_0016,lore,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.113199998566415,0.0
fixed_size,dense,3,2,q_0016,lore,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.113199998566415,0.0
fixed_size,dense,5,2,q_0016,lore,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.113199998566415,0.0
fixed_size,dense,10,2,q_0016,lore,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.113199998566415,0.0
fixed_size,dense,20,2,q_0016,lore,1.0,0.0769230769230769,0.2626495350371935,1.0,0.0,0.0,0.0,0.0,0.0,12.113199998566415,0.0
fixed_size,dense,1,2,q_0017,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.554599999726634,0.0
fixed_size,dense,3,2,q_0017,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.554599999726634,0.0
fixed_size,dense,5,2,q_0017,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.554599999726634,0.0
fixed_size,dense,10,2,q_0017,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.554599999726634,0.0
fixed_size,dense,20,2,q_0017,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.554599999726634,0.0
fixed_size,dense,1,2,q_0018,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.680900000603287,0.0
fixed_size,dense,3,2,q_0018,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.680900000603287,0.0
fixed_size,dense,5,2,q_0018,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.680900000603287,0.0
fixed_size,dense,10,2,q_0018,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.680900000603287,0.0
fixed_size,dense,20,2,q_0018,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.680900000603287,0.0
fixed_size,dense,1,2,q_0019,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.617699999580507,0.0
fixed_size,dense,3,2,q_0019,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.617699999580507,0.0
fixed_size,dense,5,2,q_0019,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.617699999580507,0.0
fixed_size,dense,10,2,q_0019,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.617699999580507,0.0
fixed_size,dense,20,2,q_0019,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.617699999580507,0.0
fixed_size,dense,1,2,q_0020,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.150599999382392,0.0
fixed_size,dense,3,2,q_0020,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.150599999382392,0.0
fixed_size,dense,5,2,q_0020,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.150599999382392,0.0
fixed_size,dense,10,2,q_0020,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.150599999382392,0.0
fixed_size,dense,20,2,q_0020,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.150599999382392,0.0
fixed_size,dense,1,2,q_0021,lore,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62470000074245,0.0
fixed_size,dense,3,2,q_0021,lore,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,12.62470000074245,0.0
fixed_size,dense,5,2,q_0021,lore,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,12.62470000074245,0.0
fixed_size,dense,10,2,q_0021,lore,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,12.62470000074245,0.0
fixed_size,dense,20,2,q_0021,lore,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,12.62470000074245,0.0
fixed_size,dense,1,2,q_0022,lore,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.710399999676156,0.0
fixed_size,dense,3,2,q_0022,lore,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.710399999676156,0.0
fixed_size,dense,5,2,q_0022,lore,1.0,0.5,0.6797310500037655,1.0,0.0,0.0,0.0,0.0,0.0,9.710399999676156,0.0
fixed_size,dense,10,2,q_0022,lore,1.0,0.5,0.6955762265703532,1.0,0.0,0.0,0.0,0.0,0.0,9.710399999676156,0.0
fixed_size,dense,20,2,q_0022,lore,1.0,0.5,0.6961417461113779,1.0,0.0,0.0,0.0,0.0,0.0,9.710399999676156,0.0
fixed_size,dense,1,2,q_0023,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.890499999324675,0.0
fixed_size,dense,3,2,q_0023,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.890499999324675,0.0
fixed_size,dense,5,2,q_0023,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.890499999324675,0.0
fixed_size,dense,10,2,q_0023,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.890499999324675,0.0
fixed_size,dense,20,2,q_0023,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.890499999324675,0.0
fixed_size,dense,1,2,q_0024,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.533200000485522,0.0
fixed_size,dense,3,2,q_0024,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.533200000485522,0.0
fixed_size,dense,5,2,q_0024,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.533200000485522,0.0
fixed_size,dense,10,2,q_0024,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.533200000485522,0.0
fixed_size,dense,20,2,q_0024,lore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.533200000485522,0.0
fixed_size,dense,1,2,q_0025,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.689900000419584,0.0
fixed_size,dense,3,2,q_0025,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.689900000419584,0.0
fixed_size,dense,5,2,q_0025,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.689900000419584,0.0
fixed_size,dense,10,2,q_0025,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.689900000419584,0.0
fixed_size,dense,20,2,q_0025,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.689900000419584,0.0
fixed_size,dense,1,2,q_0026,lore,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.732799999255803,0.0
fixed_size,dense,3,2,q_0026,lore,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.732799999255803,0.0
fixed_size,dense,5,2,q_0026,lore,1.0,0.2,0.3868528072345416,1.0,0.0,0.0,0.0,0.0,0.0,9.732799999255803,0.0
fixed_size,dense,10,2,q_0026,lore,1.0,0.2,0.3868528072345416,1.0,0.0,0.0,0.0,0.0,0.0,9.732799999255803,0.0
fixed_size,dense,20,2,q_0026,lore,1.0,0.2,0.3868528072345416,1.0,0.0,0.0,0.0,0.0,0.0,9.732799999255803,0.0
fixed_size,dense,1,2,q_0027,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.882100000642822,0.0
fixed_size,dense,3,2,q_0027,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.882100000642822,0.0
fixed_size,dense,5,2,q_0027,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.882100000642822,0.0
fixed_size,dense,10,2,q_0027,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.882100000642822,0.0
fixed_size,dense,20,2,q_0027,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.882100000642822,0.0
fixed_size,dense,1,2,q_0028,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.166900001626344,0.0
fixed_size,dense,3,2,q_0028,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.166900001626344,0.0
fixed_size,dense,5,2,q_0028,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.166900001626344,0.0
fixed_size,dense,10,2,q_0028,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.166900001626344,0.0
fixed_size,dense,20,2,q_0028,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.166900001626344,0.0
fixed_size,dense,1,2,q_0029,mechanical,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59560000046622,0.0
fixed_size,dense,3,2,q_0029,mechanical,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.59560000046622,0.0
fixed_size,dense,5,2,q_0029,mechanical,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.59560000046622,0.0
fixed_size,dense,10,2,q_0029,mechanical,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.59560000046622,0.0
fixed_size,dense,20,2,q_0029,mechanical,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.59560000046622,0.0
fixed_size,dense,1,2,q_0030,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.183899999290588,0.0
fixed_size,dense,3,2,q_0030,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.183899999290588,0.0
fixed_size,dense,5,2,q_0030,mechanical,1.0,1.0,0.8529278650606567,1.0,0.0,0.0,0.0,0.0,0.0,7.183899999290588,0.0
fixed_size,dense,10,2,q_0030,mechanical,1.0,1.0,0.8464256614820587,1.0,0.0,0.0,0.0,0.0,0.0,7.183899999290588,0.0
fixed_size,dense,20,2,q_0030,mechanical,1.0,1.0,0.8436282309871486,1.0,0.0,0.0,0.0,0.0,0.0,7.183899999290588,0.0
fixed_size,dense,1,2,q_0031,mechanical,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572300001309486,0.0
fixed_size,dense,3,2,q_0031,mechanical,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572300001309486,0.0
fixed_size,dense,5,2,q_0031,mechanical,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.572300001309486,0.0
fixed_size,dense,10,2,q_0031,mechanical,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.572300001309486,0.0
fixed_size,dense,20,2,q_0031,mechanical,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.572300001309486,0.0
fixed_size,dense,1,2,q_0032,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.254000000510132,0.0
fixed_size,dense,3,2,q_0032,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.254000000510132,0.0
fixed_size,dense,5,2,q_0032,mechanical,1.0,1.0,0.8772153153380493,1.0,0.0,0.0,0.0,0.0,0.0,9.254000000510132,0.0
fixed_size,dense,10,2,q_0032,mechanical,1.0,1.0,0.8772153153380493,1.0,0.0,0.0,0.0,0.0,0.0,9.254000000510132,0.0
fixed_size,dense,20,2,q_0032,mechanical,1.0,1.0,0.8772153153380493,1.0,0.0,0.0,0.0,0.0,0.0,9.254000000510132,0.0
fixed_size,dense,1,2,q_0033,mechanical,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.312699999602046,0.0
fixed_size,dense,3,2,q_0033,mechanical,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7.312699999602046,0.0
fixed_size,dense,5,2,q_0033,mechanical,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7.312699999602046,0.0
fixed_size,dense,10,2,q_0033,mechanical,1.0,0.3333333333333333,0.6125353345843497,1.0,0.0,0.0,0.0,0.0,0.0,7.312699999602046,0.0
fixed_size,dense,20,2,q_0033,mechanical,1.0,0.3333333333333333,0.6595775386491995,1.0,0.0,0.0,0.0,0.0,0.0,7.312699999602046,0.0
fixed_size,dense,1,2,q_0034,mechanical,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.709299998779898,0.0
fixed_size,dense,3,2,q_0034,mechanical,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.709299998779898,0.0
fixed_size,dense,5,2,q_0034,mechanical,1.0,0.2,0.3868528072345416,1.0,0.0,0.0,0.0,0.0,0.0,10.709299998779898,0.0
fixed_size,dense,10,2,q_0034,mechanical,1.0,0.2,0.4843542209360027,1.0,0.0,0.0,0.0,0.0,0.0,10.709299998779898,0.0
fixed_size,dense,20,2,q_0034,mechanical,1.0,0.2,0.4917988621555468,1.0,0.0,0.0,0.0,0.0,0.0,10.709299998779898,0.0
fixed_size,dense,1,2,q_0035,mechanical,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.747800000492134,0.0
fixed_size,dense,3,2,q_0035,mechanical,1.0,0.5,0.6934264036172708,1.0,0.0,0.0,0.0,0.0,0.0,8.747800000492134,0.0
fixed_size,dense,5,2,q_0035,mechanical,1.0,0.5,0.6934264036172708,1.0,0.0,0.0,0.0,0.0,0.0,8.747800000492134,0.0
fixed_size,dense,10,2,q_0035,mechanical,1.0,0.5,0.6663732474096913,1.0,0.0,0.0,0.0,0.0,0.0,8.747800000492134,0.0
fixed_size,dense,20,2,q_0035,mechanical,1.0,0.5,0.6663732474096913,1.0,0.0,0.0,0.0,0.0,0.0,8.747800000492134,0.0
fixed_size,dense,1,2,q_0036,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.365100000446546,0.0
fixed_size,dense,3,2,q_0036,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.365100000446546,0.0
fixed_size,dense,5,2,q_0036,mechanical,1.0,1.0,0.8772153153380493,1.0,0.0,0.0,0.0,0.0,0.0,8.365100000446546,0.0
fixed_size,dense,10,2,q_0036,mechanical,1.0,1.0,0.8772153153380493,1.0,0.0,0.0,0.0,0.0,0.0,8.365100000446546,0.0
fixed_size,dense,20,2,q_0036,mechanical,1.0,1.0,0.7946419117160276,1.0,0.0,0.0,0.0,0.0,0.0,8.365100000446546,0.0
fixed_size,dense,1,2,q_0037,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.329000000638189,0.0
fixed_size,dense,3,2,q_0037,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.329000000638189,0.0
fixed_size,dense,5,2,q_0037,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.329000000638189,0.0
fixed_size,dense,10,2,q_0037,mechanical,1.0,1.0,0.9613085758737654,1.0,0.0,0.0,0.0,0.0,0.0,10.329000000638189,0.0
fixed_size,dense,20,2,q_0037,mechanical,1.0,1.0,0.9389268044226629,1.0,0.0,0.0,0.0,0.0,0.0,10.329000000638189,0.0
fixed_size,dense,1,2,q_0038,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.774300000572111,0.0
fixed_size,dense,3,2,q_0038,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.774300000572111,0.0
fixed_size,dense,5,2,q_0038,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.774300000572111,0.0
fixed_size,dense,10,2,q_0038,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.774300000572111,0.0
fixed_size,dense,20,2,q_0038,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.774300000572111,0.0
fixed_size,dense,1,2,q_0039,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20079999943846,0.0
fixed_size,dense,3,2,q_0039,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20079999943846,0.0
fixed_size,dense,5,2,q_0039,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20079999943846,0.0
fixed_size,dense,10,2,q_0039,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20079999943846,0.0
fixed_size,dense,20,2,q_0039,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20079999943846,0.0
fixed_size,dense,1,2,q_0040,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.586500000499656,0.0
fixed_size,dense,3,2,q_0040,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.586500000499656,0.0
fixed_size,dense,5,2,q_0040,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.586500000499656,0.0
fixed_size,dense,10,2,q_0040,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.586500000499656,0.0
fixed_size,dense,20,2,q_0040,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.586500000499656,0.0
fixed_size,dense,1,2,q_0041,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.573499999940395,0.0
fixed_size,dense,3,2,q_0041,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.573499999940395,0.0
fixed_size,dense,5,2,q_0041,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.573499999940395,0.0
fixed_size,dense,10,2,q_0041,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.573499999940395,0.0
fixed_size,dense,20,2,q_0041,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.573499999940395,0.0
fixed_size,dense,1,2,q_0042,mechanical,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68289999946137,0.0
fixed_size,dense,3,2,q_0042,mechanical,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68289999946137,0.0
fixed_size,dense,5,2,q_0042,mechanical,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.68289999946137,0.0
fixed_size,dense,10,2,q_0042,mechanical,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.68289999946137,0.0
fixed_size,dense,20,2,q_0042,mechanical,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,9.68289999946137,0.0
fixed_size,dense,1,2,q_0043,mechanical,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.271199998896918,0.0
fixed_size,dense,3,2,q_0043,mechanical,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.271199998896918,0.0
fixed_size,dense,5,2,q_0043,mechanical,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,10.271199998896918,0.0
fixed_size,dense,10,2,q_0043,mechanical,1.0,0.25,0.430676558073393,1.0,0.0,0.0,0.0,0.0,0.0,10.271199998896918,0.0
fixed_size,dense,20,2,q_0043,mechanical,1.0,0.25,0.4297638883378203,1.0,0.0,0.0,0.0,0.0,0.0,10.271199998896918,0.0
fixed_size,dense,1,2,q_0044,mechanical,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04750000013155,0.0
fixed_size,dense,3,2,q_0044,mechanical,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04750000013155,0.0
fixed_size,dense,5,2,q_0044,mechanical,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04750000013155,0.0
fixed_size,dense,10,2,q_0044,mechanical,1.0,0.1666666666666666,0.3562071871080222,1.0,0.0,0.0,0.0,0.0,0.0,11.04750000013155,0.0
fixed_size,dense,20,2,q_0044,mechanical,1.0,0.1666666666666666,0.3562071871080222,1.0,0.0,0.0,0.0,0.0,0.0,11.04750000013155,0.0
fixed_size,dense,1,2,q_0045,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.097299999571987,0.0
fixed_size,dense,3,2,q_0045,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.097299999571987,0.0
fixed_size,dense,5,2,q_0045,mechanical,1.0,1.0,0.8772153153380493,1.0,0.0,0.0,0.0,0.0,0.0,13.097299999571987,0.0
fixed_size,dense,10,2,q_0045,mechanical,1.0,1.0,0.8772153153380493,1.0,0.0,0.0,0.0,0.0,0.0,13.097299999571987,0.0
fixed_size,dense,20,2,q_0045,mechanical,1.0,1.0,0.8772153153380493,1.0,0.0,0.0,0.0,0.0,0.0,13.097299999571987,0.0
fixed_size,dense,1,2,q_0046,mechanical,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.537500000282307,0.0
